volume,row,run,step,method,model,params,dataset,n_docs,batch_size,epochs,subset_fraction,num_subsets,query_dataset,query_batch_size,apply_batch_size,gpus,gpu_type_inferred,precision,resume,passes,train_steps_est,start_utc,end_utc,end_marker,status,duration_min,sec_per_train_step,gpu_hours
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_heldout_q16_18,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,0,query_20_heldout_q16_18.hf,,,2,A40-48GB,fp32,False,2,996,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_heldout_q18_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,0,query_20_heldout_q18_20.hf,,,2,A40-48GB,fp32,False,2,996,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_heldout_q2_4,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,0,query_20_heldout_q2_4.hf,,,2,A40-48GB,fp32,False,2,996,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_heldout_q4_6,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,0,query_20_heldout_q4_6.hf,,,2,A40-48GB,fp32,False,2,996,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_heldout_q6_8,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,0,query_20_heldout_q6_8.hf,,,2,A40-48GB,fp32,False,2,996,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_heldout_q8_10,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,0,query_20_heldout_q8_10.hf,,,2,A40-48GB,fp32,False,2,996,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_q0_7,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,3,query_20_q0_7.hf,,,2,A40-48GB,fp32,False,2,996,2026-08-27 21:23,2026-08-28 02:50,filter_summary.csv,done,327.5,19.73,10.92
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_q14_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,3,query_20_q14_20.hf,,,2,A40-48GB,fp32,False,2,996,2026-08-27 21:23,2026-08-28 02:09,filter_summary.csv,done,286.1,17.23,9.54
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_proponents_magic_q7_14,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.01,3,query_20_q7_14.hf,,,2,A40-48GB,fp32,False,2,996,2026-08-27 21:23,2026-08-28 05:13,filter_summary.csv,done,470.2,28.32,15.67
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q0_2,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q0_2.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:41,filter_summary.csv,done,221.8,13.33,7.39
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q10_12,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q10_12.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:43,filter_summary.csv,done,223.6,13.44,7.45
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q12_14,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q12_14.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:10,filter_summary.csv,done,190.2,11.44,6.34
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q14_16,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q14_16.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 05:00,2026-09-06 08:10,filter_summary.csv,done,190.1,11.43,6.34
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q16_18,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q16_18.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 05:10,2026-09-06 08:52,filter_summary.csv,done,222.8,13.39,7.43
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q18_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q18_20.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:40,filter_summary.csv,done,221.2,13.30,7.37
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q2_4,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q2_4.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:40,filter_summary.csv,done,220.9,13.28,7.36
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q4_6,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q4_6.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:44,filter_summary.csv,done,224.4,13.49,7.48
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q6_8,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q6_8.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:41,filter_summary.csv,done,222.0,13.35,7.40
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top400_ekfac_heldout_q8_10,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.00625,3,query_20_heldout_q8_10.hf,,,2,A40-48GB,fp32,False,2,998,2026-09-06 04:59,2026-09-06 08:42,filter_summary.csv,done,222.3,13.37,7.41
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q0_2,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q0_2.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 10:50,2026-09-05 14:33,filter_summary.csv,done,223.3,13.40,7.44
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q10_12,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q10_12.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 14:48,filter_summary.csv,done,222.9,13.38,7.43
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q12_14,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q12_14.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 14:47,filter_summary.csv,done,222.3,13.34,7.41
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q14_16,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q14_16.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 14:46,filter_summary.csv,done,221.4,13.28,7.38
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q16_18,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q16_18.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 14:45,filter_summary.csv,done,219.8,13.19,7.33
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q18_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q18_20.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 15:02,filter_summary.csv,done,237.5,14.25,7.92
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q2_4,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q2_4.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 10:50,2026-09-05 14:33,filter_summary.csv,done,222.6,13.36,7.42
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q4_6,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q4_6.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 14:47,filter_summary.csv,done,221.8,13.31,7.39
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q6_8,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q6_8.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 14:49,filter_summary.csv,done,223.8,13.43,7.46
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_heldout_q8_10,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout_q8_10.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-05 11:05,2026-09-05 14:46,filter_summary.csv,done,221.1,13.27,7.37
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q0_2,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q0_2.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:06,2026-08-30 10:06,filter_summary.csv,done,299.8,17.99,9.99
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q10_12,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q10_12.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.5,17.97,9.98
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q12_14,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q12_14.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.5,17.97,9.98
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q14_16,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q14_16.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.4,17.97,9.98
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q16_18,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q16_18.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.2,17.95,9.97
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q18_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q18_20.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.2,17.95,9.97
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q2_4,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q2_4.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.8,17.99,9.99
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q4_6,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q4_6.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.7,17.98,9.99
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q6_8,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q6_8.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.5,17.97,9.98
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_bm25_q8_10,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_q8_10.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-30 05:07,2026-08-30 10:06,filter_summary.csv,done,299.5,17.97,9.98
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_ekfac,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-27 18:41,2026-08-28 04:29,filter_summary.csv,done,588.6,35.31,19.62
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_heldout.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 09:15,2026-09-04 00:00,filter_summary.csv,done,885.4,53.12,29.51
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_ekfac_q0_7,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q0_7.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-27 20:48,2026-08-28 03:34,filter_summary.csv,done,405.9,24.35,13.53
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_ekfac_q14_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q14_20.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-27 20:48,2026-08-28 02:57,filter_summary.csv,done,368.9,22.13,12.30
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_ekfac_q7_14,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q7_14.hf,,,2,A40-48GB,fp32,False,2,1000,2026-08-27 20:48,2026-08-28 03:35,filter_summary.csv,done,406.2,24.37,13.54
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q0_2,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q0_2.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q10_12,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q10_12.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q12_14,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q12_14.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q14_16,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q14_16.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q16_18,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q16_18.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:20,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q18_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q18_20.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q2_4,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q2_4.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q4_6,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q4_6.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q6_8,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q6_8.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_heldout_q8_10,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,0,query_20_heldout_q8_10.hf,,,2,A40-48GB,fp32,False,2,1000,2026-09-05 23:15,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q0_2,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q0_2.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:55,2026-09-04 03:37,filter_summary.csv,done,222.4,13.35,7.41
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q0_5,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q0_5.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:28,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q10_12,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q10_12.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:55,2026-09-04 03:35,filter_summary.csv,done,220.1,13.20,7.34
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q10_15,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q10_15.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:36,2026-09-04 05:11,filter_summary.csv,done,335.8,20.15,11.19
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q12_14,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q12_14.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:55,2026-09-04 03:37,filter_summary.csv,done,221.3,13.28,7.38
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q14_16,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q14_16.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:56,2026-09-04 03:38,filter_summary.csv,done,222.2,13.33,7.41
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q15_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q15_20.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:36,2026-09-04 05:09,filter_summary.csv,done,333.9,20.03,11.13
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q16_18,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q16_18.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-04 00:05,2026-09-04 03:47,filter_summary.csv,done,222.2,13.33,7.41
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q18_20,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q18_20.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-04 00:20,2026-09-04 04:02,filter_summary.csv,done,221.5,13.29,7.38
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q2_4,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q2_4.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:55,2026-09-04 03:36,filter_summary.csv,done,221.1,13.27,7.37
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q4_6,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q4_6.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:55,2026-09-04 03:35,filter_summary.csv,done,220.1,13.21,7.34
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q5_10,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q5_10.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:29,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q6_8,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q6_8.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:55,2026-09-04 03:37,filter_summary.csv,done,221.8,13.31,7.39
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/filter_top40_magic_q8_10,validate,filter-proponents,gpt2,124000000,train_64k.hf,64000,256,2,0.000625,3,query_20_q8_10.hf,,,2,A40-48GB,fp32,True,2,1000,2026-09-03 23:55,2026-09-04 03:36,filter_summary.csv,done,220.8,13.25,7.36
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q0_2,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q10_12,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q12_14,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q14_16,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q16_18,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q18_20,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q2_4,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q4_6,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q6_8,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/magicho_scores_q8_10,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-05 23:13,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/top40_scores_q0_2,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 23:47,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/top40_scores_q0_5,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 22:56,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/top40_scores_q10_12,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 23:47,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/top40_scores_q10_15,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 22:56,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_64k_bs256,plan_adam_eps1e17_64k_bs256/top40_scores_q12_14,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 23:47,,,incomplete_or_running,,,
